,anio,municipio_nombre,municipio_id,sexo,intervalo_peso,nacidos_cantidad,centroide_lat,centroide_lon
5201,2016,Coronel Dorrego,06189,Femenino,3000-3499,35,-38.670481146508,-61.0956539726774
5202,2016,Coronel Dorrego,06189,Femenino,3500 y más,19,-38.670481146508,-61.0956539726774
5203,2016,Coronel Dorrego,06189,Femenino,Ignorado,1,-38.670481146508,-61.0956539726774
5204,2016,Coronel Pringles,06196,Femenino,1000-1499,2,-38.1477437843902,-61.2646589620305
5205,2016,Coronel Pringles,06196,Femenino,1500-1999,1,-38.1477437843902,-61.2646589620305
5206,2016,Coronel Pringles,06196,Femenino,2000-2499,12,-38.1477437843902,-61.2646589620305
5207,2016,Coronel Pringles,06196,Femenino,2500-2999,69,-38.1477437843902,-61.2646589620305
5208,2016,Coronel Pringles,06196,Femenino,3000-3499,89,-38.1477437843902,-61.2646589620305
5209,2016,Coronel Pringles,06196,Femenino,3500 y más,39,-38.1477437843902,-61.2646589620305
5210,2016,Coronel Pringles,06196,Femenino,Ignorado,4,-38.1477437843902,-61.2646589620305
5211,2016,Coronel Suárez,06203,Femenino,1000-1499,2,-37.5325532169014,-61.8893137767698
5212,2016,Coronel Suárez,06203,Femenino,1500-1999,4,-37.5325532169014,-61.8893137767698
5213,2016,Coronel Suárez,06203,Femenino,2000-2499,14,-37.5325532169014,-61.8893137767698
5214,2016,Coronel Suárez,06203,Femenino,2500-2999,47,-37.5325532169014,-61.8893137767698
5215,2016,Coronel Suárez,06203,Femenino,3000-3499,102,-37.5325532169014,-61.8893137767698
5216,2016,Coronel Suárez,06203,Femenino,3500 y más,61,-37.5325532169014,-61.8893137767698
5217,2016,Coronel Suárez,06203,Femenino,500-999,1,-37.5325532169014,-61.8893137767698
5218,2016,Daireaux,06231,Femenino,1000-1499,1,-36.6405459243249,-61.891417127905
5219,2016,Daireaux,06231,Femenino,1500-1999,3,-36.6405459243249,-61.891417127905
5220,2016,Daireaux,06231,Femenino,2000-2499,11,-36.6405459243249,-61.891417127905
5221,2016,Daireaux,06231,Femenino,2500-2999,30,-36.6405459243249,-61.891417127905
5222,2016,Daireaux,06231,Femenino,3000-3499,47,-36.6405459243249,-61.891417127905
5223,2016,Daireaux,06231,Femenino,3500 y más,32,-36.6405459243249,-61.891417127905
5224,2016,La Costa,06420,Femenino,1000-1499,4,-36.6782018340746,-56.7189105106819
5225,2016,La Costa,06420,Femenino,1500-1999,2,-36.6782018340746,-56.7189105106819
5226,2016,La Costa,06420,Femenino,2000-2499,21,-36.6782018340746,-56.7189105106819
5227,2016,La Costa,06420,Femenino,2500-2999,127,-36.6782018340746,-56.7189105106819
5228,2016,La Costa,06420,Femenino,3000-3499,283,-36.6782018340746,-56.7189105106819
5229,2016,La Costa,06420,Femenino,3500 y más,173,-36.6782018340746,-56.7189105106819
5230,2016,La Costa,06420,Femenino,Ignorado,7,-36.6782018340746,-56.7189105106819
5231,2016,Dolores,06238,Femenino,1500-1999,1,-36.3986615535861,-57.6326112996265
5232,2016,Dolores,06238,Femenino,2000-2499,18,-36.3986615535861,-57.6326112996265
5233,2016,Dolores,06238,Femenino,2500-2999,61,-36.3986615535861,-57.6326112996265
5234,2016,Dolores,06238,Femenino,3000-3499,102,-36.3986615535861,-57.6326112996265
5235,2016,Dolores,06238,Femenino,3500 y más,58,-36.3986615535861,-57.6326112996265
5236,2016,Dolores,06238,Femenino,500-999,2,-36.3986615535861,-57.6326112996265
5237,2016,Dolores,06238,Femenino,Ignorado,4,-36.3986615535861,-57.6326112996265
5238,2016,Ensenada,06245,Femenino,1000-1499,1,-34.8422541243278,-57.9789322374943
5239,2016,Ensenada,06245,Femenino,1500-1999,8,-34.8422541243278,-57.9789322374943
5240,2016,Ensenada,06245,Femenino,2000-2499,21,-34.8422541243278,-57.9789322374943
5241,2016,Ensenada,06245,Femenino,2500-2999,117,-34.8422541243278,-57.9789322374943
5242,2016,Ensenada,06245,Femenino,3000-3499,190,-34.8422541243278,-57.9789322374943
5243,2016,Ensenada,06245,Femenino,3500 y más,134,-34.8422541243278,-57.9789322374943
5244,2016,Ensenada,06245,Femenino,Ignorado,4,-34.8422541243278,-57.9789322374943
5245,2016,Escobar,06252,Femenino,1000-1499,8,-34.328718150088,-58.7711281467366
5246,2016,Escobar,06252,Femenino,1500-1999,31,-34.328718150088,-58.7711281467366
5247,2016,Escobar,06252,Femenino,2000-2499,113,-34.328718150088,-58.7711281467366
5248,2016,Escobar,06252,Femenino,2500-2999,387,-34.328718150088,-58.7711281467366
5249,2016,Escobar,06252,Femenino,3000-3499,792,-34.328718150088,-58.7711281467366
5250,2016,Escobar,06252,Femenino,3500 y más,701,-34.328718150088,-58.7711281467366
5251,2016,Escobar,06252,Femenino,500-999,7,-34.328718150088,-58.7711281467366
5252,2016,Escobar,06252,Femenino,Ignorado,35,-34.328718150088,-58.7711281467366
5253,2016,Esteban Echeverría,06260,Femenino,1000-1499,16,-34.8312099703342,-58.476969025414
5254,2016,Esteban Echeverría,06260,Femenino,1500-1999,28,-34.8312099703342,-58.476969025414
5255,2016,Esteban Echeverría,06260,Femenino,2000-2499,98,-34.8312099703342,-58.476969025414
5256,2016,Esteban Echeverría,06260,Femenino,2500-2999,432,-34.8312099703342,-58.476969025414
5257,2016,Esteban Echeverría,06260,Femenino,3000-3499,1436,-34.8312099703342,-58.476969025414
5258,2016,Esteban Echeverría,06260,Femenino,3500 y más,773,-34.8312099703342,-58.476969025414
5259,2016,Esteban Echeverría,06260,Femenino,500-999,9,-34.8312099703342,-58.476969025414
5260,2016,Esteban Echeverría,06260,Femenino,Ignorado,51,-34.8312099703342,-58.476969025414
5261,2016,Exaltación De La Cruz,06266,Femenino,1000-1499,2,-34.2951491690699,-59.1559117007684
5262,2016,Exaltación De La Cruz,06266,Femenino,1500-1999,1,-34.2951491690699,-59.1559117007684
5263,2016,Exaltación De La Cruz,06266,Femenino,2000-2499,17,-34.2951491690699,-59.1559117007684
5264,2016,Exaltación De La Cruz,06266,Femenino,2500-2999,57,-34.2951491690699,-59.1559117007684
5265,2016,Exaltación De La Cruz,06266,Femenino,3000-3499,145,-34.2951491690699,-59.1559117007684
5266,2016,Exaltación De La Cruz,06266,Femenino,3500 y más,93,-34.2951491690699,-59.1559117007684
5267,2016,Exaltación De La Cruz,06266,Femenino,500-999,1,-34.2951491690699,-59.1559117007684
5268,2016,Exaltación De La Cruz,06266,Femenino,Ignorado,1,-34.2951491690699,-59.1559117007684
5269,2016,Ezeiza,06270,Femenino,1000-1499,18,-34.8758213531443,-58.5648395364287
5270,2016,Ezeiza,06270,Femenino,1500-1999,21,-34.8758213531443,-58.5648395364287
5271,2016,Ezeiza,06270,Femenino,2000-2499,84,-34.8758213531443,-58.5648395364287
5272,2016,Ezeiza,06270,Femenino,2500-2999,294,-34.8758213531443,-58.5648395364287
5273,2016,Ezeiza,06270,Femenino,3000-3499,720,-34.8758213531443,-58.5648395364287
5274,2016,Ezeiza,06270,Femenino,3500 y más,562,-34.8758213531443,-58.5648395364287
5275,2016,Ezeiza,06270,Femenino,500-999,8,-34.8758213531443,-58.5648395364287
5276,2016,Ezeiza,06270,Femenino,Ignorado,23,-34.8758213531443,-58.5648395364287
5277,2016,Ezeiza,06270,Femenino,Menor a 500,1,-34.8758213531443,-58.5648395364287
5278,2016,Florencio Varela,06274,Femenino,1000-1499,29,-34.8778729879112,-58.2586377649204
5279,2016,Florencio Varela,06274,Femenino,1500-1999,64,-34.8778729879112,-58.2586377649204
5280,2016,Florencio Varela,06274,Femenino,2000-2499,215,-34.8778729879112,-58.2586377649204
5281,2016,Florencio Varela,06274,Femenino,2500-2999,773,-34.8778729879112,-58.2586377649204
5282,2016,Florencio Varela,06274,Femenino,3000-3499,1701,-34.8778729879112,-58.2586377649204
5283,2016,Florencio Varela,06274,Femenino,3500 y más,1296,-34.8778729879112,-58.2586377649204
5284,2016,Florencio Varela,06274,Femenino,500-999,16,-34.8778729879112,-58.2586377649204
5285,2016,Florencio Varela,06274,Femenino,Ignorado,63,-34.8778729879112,-58.2586377649204
5286,2016,Florentino Ameghino,06277,Femenino,1000-1499,1,-34.8738967496734,-62.4013534701346
5287,2016,Florentino Ameghino,06277,Femenino,2500-2999,9,-34.8738967496734,-62.4013534701346
5288,2016,Florentino Ameghino,06277,Femenino,3000-3499,21,-34.8738967496734,-62.4013534701346
5289,2016,Florentino Ameghino,06277,Femenino,3500 y más,16,-34.8738967496734,-62.4013534701346
5290,2016,Florentino Ameghino,06277,Femenino,500-999,1,-34.8738967496734,-62.4013534701346
5291,2016,Florentino Ameghino,06277,Femenino,Ignorado,1,-34.8738967496734,-62.4013534701346
5292,2016,General Alvarado,06280,Femenino,1000-1499,1,-38.2027130466249,-58.0722485722111
5293,2016,General Alvarado,06280,Femenino,1500-1999,2,-38.2027130466249,-58.0722485722111
5294,2016,General Alvarado,06280,Femenino,2000-2499,15,-38.2027130466249,-58.0722485722111
5295,2016,General Alvarado,06280,Femenino,2500-2999,66,-38.2027130466249,-58.0722485722111
5296,2016,General Alvarado,06280,Femenino,3000-3499,126,-38.2027130466249,-58.0722485722111
5297,2016,General Alvarado,06280,Femenino,3500 y más,103,-38.2027130466249,-58.0722485722111
5298,2016,General Alvarado,06280,Femenino,500-999,2,-38.2027130466249,-58.0722485722111
5299,2016,General Alvarado,06280,Femenino,Ignorado,4,-38.2027130466249,-58.0722485722111
5300,2016,General Alvear,06287,Femenino,1000-1499,1,-36.0345220351902,-60.1333612561516
5301,2016,General Alvear,06287,Femenino,2000-2499,3,-36.0345220351902,-60.1333612561516
5302,2016,General Alvear,06287,Femenino,2500-2999,21,-36.0345220351902,-60.1333612561516
5303,2016,General Alvear,06287,Femenino,3000-3499,31,-36.0345220351902,-60.1333612561516
5304,2016,General Alvear,06287,Femenino,3500 y más,15,-36.0345220351902,-60.1333612561516
5305,2016,General Arenales,06294,Femenino,2000-2499,4,-34.2374596713145,-61.2838006242382
5306,2016,General Arenales,06294,Femenino,2500-2999,16,-34.2374596713145,-61.2838006242382
5307,2016,General Arenales,06294,Femenino,3000-3499,43,-34.2374596713145,-61.2838006242382
5308,2016,General Arenales,06294,Femenino,3500 y más,13,-34.2374596713145,-61.2838006242382
5309,2016,General Belgrano,06301,Femenino,1000-1499,1,-35.8349745328235,-58.6980461310919
5310,2016,General Belgrano,06301,Femenino,1500-1999,1,-35.8349745328235,-58.6980461310919
5311,2016,General Belgrano,06301,Femenino,2000-2499,6,-35.8349745328235,-58.6980461310919
5312,2016,General Belgrano,06301,Femenino,2500-2999,17,-35.8349745328235,-58.6980461310919
5313,2016,General Belgrano,06301,Femenino,3000-3499,58,-35.8349745328235,-58.6980461310919
5314,2016,General Belgrano,06301,Femenino,3500 y más,37,-35.8349745328235,-58.6980461310919
5315,2016,General Belgrano,06301,Femenino,Ignorado,2,-35.8349745328235,-58.6980461310919
5316,2016,General Guido,06308,Femenino,2500-2999,5,-36.6659831489807,-57.995784111694
5317,2016,General Guido,06308,Femenino,3000-3499,7,-36.6659831489807,-57.995784111694
5318,2016,General Guido,06308,Femenino,3500 y más,3,-36.6659831489807,-57.995784111694
5319,2016,General La Madrid,06322,Femenino,1000-1499,2,-37.3557097661663,-61.3442438803068
5320,2016,General La Madrid,06322,Femenino,2000-2499,3,-37.3557097661663,-61.3442438803068
5321,2016,General La Madrid,06322,Femenino,2500-2999,10,-37.3557097661663,-61.3442438803068
5322,2016,General La Madrid,06322,Femenino,3000-3499,27,-37.3557097661663,-61.3442438803068
5323,2016,General La Madrid,06322,Femenino,3500 y más,21,-37.3557097661663,-61.3442438803068
5324,2016,General La Madrid,06322,Femenino,500-999,1,-37.3557097661663,-61.3442438803068
5325,2016,General Las Heras,06329,Femenino,2000-2499,6,-34.9094258328137,-58.9958733938567
5326,2016,General Las Heras,06329,Femenino,2500-2999,21,-34.9094258328137,-58.9958733938567
5327,2016,General Las Heras,06329,Femenino,3000-3499,46,-34.9094258328137,-58.9958733938567
5328,2016,General Las Heras,06329,Femenino,3500 y más,43,-34.9094258328137,-58.9958733938567
5329,2016,General Las Heras,06329,Femenino,Ignorado,2,-34.9094258328137,-58.9958733938567
5330,2016,General Lavalle,06336,Femenino,2000-2499,6,-36.6518890133331,-56.9422695810825
5331,2016,General Lavalle,06336,Femenino,2500-2999,7,-36.6518890133331,-56.9422695810825
5332,2016,General Lavalle,06336,Femenino,3000-3499,14,-36.6518890133331,-56.9422695810825
5333,2016,General Lavalle,06336,Femenino,3500 y más,7,-36.6518890133331,-56.9422695810825
5334,2016,General Juan Madariaga,06315,Femenino,1000-1499,1,-37.153213652497,-57.2307866338235
5335,2016,General Juan Madariaga,06315,Femenino,2000-2499,5,-37.153213652497,-57.2307866338235
5336,2016,General Juan Madariaga,06315,Femenino,2500-2999,32,-37.153213652497,-57.2307866338235
5337,2016,General Juan Madariaga,06315,Femenino,3000-3499,79,-37.153213652497,-57.2307866338235
5338,2016,General Juan Madariaga,06315,Femenino,3500 y más,46,-37.153213652497,-57.2307866338235
5339,2016,General Paz,06343,Femenino,1000-1499,1,-35.4662020729313,-58.3900057061752
5340,2016,General Paz,06343,Femenino,1500-1999,5,-35.4662020729313,-58.3900057061752
5341,2016,General Paz,06343,Femenino,2000-2499,3,-35.4662020729313,-58.3900057061752
5342,2016,General Paz,06343,Femenino,2500-2999,26,-35.4662020729313,-58.3900057061752
5343,2016,General Paz,06343,Femenino,3000-3499,36,-35.4662020729313,-58.3900057061752
5344,2016,General Paz,06343,Femenino,3500 y más,25,-35.4662020729313,-58.3900057061752
5345,2016,General Pinto,06351,Femenino,1500-1999,1,-34.6683135253941,-62.0397484845501
5346,2016,General Pinto,06351,Femenino,2000-2499,2,-34.6683135253941,-62.0397484845501
5347,2016,General Pinto,06351,Femenino,2500-2999,15,-34.6683135253941,-62.0397484845501
5348,2016,General Pinto,06351,Femenino,3000-3499,34,-34.6683135253941,-62.0397484845501
5349,2016,General Pinto,06351,Femenino,3500 y más,23,-34.6683135253941,-62.0397484845501
5350,2016,General Pinto,06351,Femenino,Ignorado,1,-34.6683135253941,-62.0397484845501
5351,2016,General Pueyrredón,06357,Femenino,1000-1499,29,-37.9656760017008,-57.743144039076
5352,2016,General Pueyrredón,06357,Femenino,1500-1999,67,-37.9656760017008,-57.743144039076
5353,2016,General Pueyrredón,06357,Femenino,2000-2499,233,-37.9656760017008,-57.743144039076
5354,2016,General Pueyrredón,06357,Femenino,2500-2999,946,-37.9656760017008,-57.743144039076
5355,2016,General Pueyrredón,06357,Femenino,3000-3499,1945,-37.9656760017008,-57.743144039076
5356,2016,General Pueyrredón,06357,Femenino,3500 y más,1367,-37.9656760017008,-57.743144039076
5357,2016,General Pueyrredón,06357,Femenino,500-999,15,-37.9656760017008,-57.743144039076
5358,2016,General Pueyrredón,06357,Femenino,Ignorado,38,-37.9656760017008,-57.743144039076
5359,2016,General Pueyrredón,06357,Femenino,Menor a 500,1,-37.9656760017008,-57.743144039076
5360,2016,General Rodríguez,06364,Femenino,1000-1499,9,-34.6503494927057,-58.9879503249052
5361,2016,General Rodríguez,06364,Femenino,1500-1999,18,-34.6503494927057,-58.9879503249052
5362,2016,General Rodríguez,06364,Femenino,2000-2499,69,-34.6503494927057,-58.9879503249052
5363,2016,General Rodríguez,06364,Femenino,2500-2999,183,-34.6503494927057,-58.9879503249052
5364,2016,General Rodríguez,06364,Femenino,3000-3499,415,-34.6503494927057,-58.9879503249052
5365,2016,General Rodríguez,06364,Femenino,3500 y más,343,-34.6503494927057,-58.9879503249052
5366,2016,General Rodríguez,06364,Femenino,500-999,1,-34.6503494927057,-58.9879503249052
5367,2016,General Rodríguez,06364,Femenino,Ignorado,34,-34.6503494927057,-58.9879503249052
5368,2016,General Rodríguez,06364,Femenino,Menor a 500,1,-34.6503494927057,-58.9879503249052
5369,2016,General San Martín,06371,Femenino,1000-1499,15,-34.5526490761278,-58.5643145358558
5370,2016,General San Martín,06371,Femenino,1500-1999,52,-34.5526490761278,-58.5643145358558
5371,2016,General San Martín,06371,Femenino,2000-2499,171,-34.5526490761278,-58.5643145358558
5372,2016,General San Martín,06371,Femenino,2500-2999,582,-34.5526490761278,-58.5643145358558
5373,2016,General San Martín,06371,Femenino,3000-3499,1265,-34.5526490761278,-58.5643145358558
5374,2016,General San Martín,06371,Femenino,3500 y más,989,-34.5526490761278,-58.5643145358558
5375,2016,General San Martín,06371,Femenino,500-999,17,-34.5526490761278,-58.5643145358558
5376,2016,General San Martín,06371,Femenino,Ignorado,44,-34.5526490761278,-58.5643145358558
5377,2016,General San Martín,06371,Femenino,Menor a 500,1,-34.5526490761278,-58.5643145358558
5378,2016,General Viamonte,06385,Femenino,1500-1999,1,-34.997569924782,-61.0501968347291
5379,2016,General Viamonte,06385,Femenino,2000-2499,6,-34.997569924782,-61.0501968347291
5380,2016,General Viamonte,06385,Femenino,2500-2999,20,-34.997569924782,-61.0501968347291
5381,2016,General Viamonte,06385,Femenino,3000-3499,60,-34.997569924782,-61.0501968347291
5382,2016,General Viamonte,06385,Femenino,3500 y más,30,-34.997569924782,-61.0501968347291
5383,2016,General Villegas,06392,Femenino,1000-1499,3,-34.7687371056865,-62.9535454568402
5384,2016,General Villegas,06392,Femenino,1500-1999,1,-34.7687371056865,-62.9535454568402
5385,2016,General Villegas,06392,Femenino,2000-2499,15,-34.7687371056865,-62.9535454568402
5386,2016,General Villegas,06392,Femenino,2500-2999,56,-34.7687371056865,-62.9535454568402
5387,2016,General Villegas,06392,Femenino,3000-3499,108,-34.7687371056865,-62.9535454568402
5388,2016,General Villegas,06392,Femenino,3500 y más,50,-34.7687371056865,-62.9535454568402
5389,2016,General Villegas,06392,Femenino,500-999,1,-34.7687371056865,-62.9535454568402
5390,2016,General Villegas,06392,Femenino,Ignorado,1,-34.7687371056865,-62.9535454568402
5391,2016,Guaminí,06399,Femenino,1000-1499,1,-36.8905500665858,-62.4187740896092
5392,2016,Guaminí,06399,Femenino,1500-1999,1,-36.8905500665858,-62.4187740896092
5393,2016,Guaminí,06399,Femenino,2000-2499,5,-36.8905500665858,-62.4187740896092
5394,2016,Guaminí,06399,Femenino,2500-2999,21,-36.8905500665858,-62.4187740896092
5395,2016,Guaminí,06399,Femenino,3000-3499,30,-36.8905500665858,-62.4187740896092
5396,2016,Guaminí,06399,Femenino,3500 y más,19,-36.8905500665858,-62.4187740896092
5397,2016,Guaminí,06399,Femenino,Ignorado,1,-36.8905500665858,-62.4187740896092
5398,2016,Hipólito Yrigoyen,06406,Femenino,1000-1499,1,-36.2593312232241,-61.6600936665535
5399,2016,Hipólito Yrigoyen,06406,Femenino,1500-1999,1,-36.2593312232241,-61.6600936665535
5400,2016,Hipólito Yrigoyen,06406,Femenino,2000-2499,4,-36.2593312232241,-61.6600936665535
5401,2016,Hipólito Yrigoyen,06406,Femenino,2500-2999,14,-36.2593312232241,-61.6600936665535
5402,2016,Hipólito Yrigoyen,06406,Femenino,3000-3499,32,-36.2593312232241,-61.6600936665535
5403,2016,Hipólito Yrigoyen,06406,Femenino,3500 y más,21,-36.2593312232241,-61.6600936665535
5404,2016,Hurlingham,06408,Femenino,1000-1499,15,-34.5992140053733,-58.6496943606349
5405,2016,Hurlingham,06408,Femenino,1500-1999,14,-34.5992140053733,-58.6496943606349
5406,2016,Hurlingham,06408,Femenino,2000-2499,83,-34.5992140053733,-58.6496943606349
5407,2016,Hurlingham,06408,Femenino,2500-2999,259,-34.5992140053733,-58.6496943606349
5408,2016,Hurlingham,06408,Femenino,3000-3499,571,-34.5992140053733,-58.6496943606349
5409,2016,Hurlingham,06408,Femenino,3500 y más,419,-34.5992140053733,-58.6496943606349
5410,2016,Hurlingham,06408,Femenino,500-999,6,-34.5992140053733,-58.6496943606349
5411,2016,Hurlingham,06408,Femenino,Ignorado,19,-34.5992140053733,-58.6496943606349
5412,2016,Hurlingham,06408,Femenino,Menor a 500,1,-34.5992140053733,-58.6496943606349
5413,2016,Ituzaingó,06410,Femenino,1000-1499,5,-34.6360018167543,-58.6887583352667
5414,2016,Ituzaingó,06410,Femenino,1500-1999,13,-34.6360018167543,-58.6887583352667
5415,2016,Ituzaingó,06410,Femenino,2000-2499,48,-34.6360018167543,-58.6887583352667
5416,2016,Ituzaingó,06410,Femenino,2500-2999,232,-34.6360018167543,-58.6887583352667
5417,2016,Ituzaingó,06410,Femenino,3000-3499,462,-34.6360018167543,-58.6887583352667
5418,2016,Ituzaingó,06410,Femenino,3500 y más,335,-34.6360018167543,-58.6887583352667
5419,2016,Ituzaingó,06410,Femenino,500-999,2,-34.6360018167543,-58.6887583352667
5420,2016,Ituzaingó,06410,Femenino,Ignorado,12,-34.6360018167543,-58.6887583352667
